,AFG,AGO,ALB,AND,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRD,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MNE,MNG,MOZ,MRT,MUS,MWI,MYR,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
DEU,5226.514,6738.352,1493.096,1080.611,5004.562,11512.14,3126.056,7071.959,16562.72,763.7314,3485.098,6459.994,196.8761,5032.831,4425.02,7530.185,1571.797,4610.664,7479.404,1202.42,1405.056,8917.346,10457.82,9847.663,7264.996,10811.99,7174.233,8683.136,5350.604,6160.559,503.8007,12098.41,7785.342,5236.513,5316.503,6248.905,6248.905,9062.736,7847.916,4889.913,9221.746,7986.025,2776.08,545.6255,224.8358,5505.173,7196.926,595.8536,7507.384,1658.841,9724.277,3111.573,4919.472,1479.332,1421.076,5541.322,1474.956,16247.89,439.8984,12979.78,5690.174,495.3633,3049.704,5154.183,5106.668,4730.976,4858.305,5313.557,1990.582,7499.045,9256.591,7722.085,9083.054,912.2662,7679.781,976.2567,11227.22,6229.637,920.8693,3914.946,3621.25,2189.024,3122.905,1146.023,8037.315,3202.998,9298.341,5148.398,6509.792,5016.011,9552.044,14008.35,7120.265,8543.784,4177.56,8842.204,3013.148,5283.326,2143.809,7279.451,503.8007,8232.307,9212.81,1272.883,215.9864,1265.433,2237.169,439.8984,1656.772,8764.171,8042.136,9399.781,13337.16,1521.612,4524.183,1833.687,1242.842,6613.546,8975.49,4221.304,9364.408,7732.286,8842.204,10070.46,8299.138,4244.892,5020.854,9191.415,173.5239,969.2816,6859.421,14060.19,18824.75,5356.058,5560.783,8995.78,10659.87,10320.74,11802.05,14126.12,965.9211,8345.919,1892.032,10607.28,4749.67,1621.217,2065.183,6330.884,4498.257,4597.51,4643.462,10380.27,14750.74,5129.104,9249.982,932.1286,6560.357,1242.842,4597.51,5706.03,7608.084,817.4212,814.8665,1118.929,8976.361,7747.706,3093.486,4433.432,5068.667,9065.879,4910.893,4234.307,11227.22,16654.11,7608.62,1648.635,2038.332,15198.79,7186.556,6177.539,1646.271,11412.01,6035.334,4760.258,7366.903,7984.647,8793.074,15935.85,15624.47,5197.778,9571.156,7730.947,8061.094
DJI,3668.116,4015.184,4015.761,5287.48,1861.231,11807.19,3184.07,11189.11,12390.16,4774.016,3269.271,2262.605,5604.231,4500.04,4874.626,5160.373,3954.9,1804.659,12398.33,4302.767,4902.157,13853.38,12631.02,10507.34,11075.64,7927.339,5162.901,4457.624,2818.582,11577.94,5162.157,12928.21,7769.803,5233.239,3590.317,3557.617,3557.617,12960.63,2589.593,7204.088,13720.32,12958.37,2801.785,5024.509,5505.173,57.2899,11197.31,5573.539,11947.74,4892.677,13465.63,2393.625,621.1588,5585.897,5537.962,551.285,5605.433,15178.71,5595.459,12559.95,3930.684,5905.048,3355.89,4818.582,6434.075,6484.594,6394.782,3884.219,3516.045,11327.1,14149.43,11088.14,13858.71,4592.918,12199.36,4586.096,7311.92,4010.786,6364.348,2805.605,2422.435,7663.883,2436.266,4495.316,12663.26,2382.754,9852.563,4792.182,1595.064,4618.074,6719.562,14319.13,11274.85,8695.975,2036.75,6415.583,2597.384,5948.4,3862.496,11192.92,5162.157,4063.785,4854.866,5044.033,5418.858,5304.625,5634.926,5595.459,4162.952,3424.35,3440.05,14650.17,13915.99,3985.176,5556.316,3947.198,4282.353,7111.563,4334.95,6376.028,3869.179,3026.184,6415.583,6519.78,4746.847,4461.384,4395.729,13857.08,5678.008,6003.93,4739.289,13702.5,14170.83,2114.775,3912.257,13288.14,13533.7,8400.443,9997.422,11736.34,4941.943,8575.268,5966.751,11641.72,1756.875,3999.168,4936.634,2089.034,1501.71,1229.541,6558.917,6796.827,13127.92,6184.997,14067.24,4645.294,1092.102,4282.353,1229.541,4221.055,10793.75,4731.651,4692.666,5707.34,4417.688,2263.604,2534.813,3067.036,4631.715,6217.964,3940.89,3301.372,7311.92,15811.53,11344.37,4326.039,3557.932,15209.42,2097.247,1713.481,4472.17,11596.21,11349.03,4166.667,11242.39,11918.0,6742.036,14107.89,14457.85,438.8798,5701.546,3429.957,3535.464
DMA,12416.77,8654.339,8173.444,6660.167,11779.04,5569.61,10217.3,209.6386,16171.07,7851.18,10627.85,10190.78,7004.96,7032.443,6443.15,14715.71,8441.433,11352.69,1987.451,8035.064,8575.217,2934.776,3616.899,4610.269,310.3005,17746.23,14339.05,10458.63,8816.26,3587.137,7177.056,5520.146,13884.11,6361.362,8069.254,8712.212,8712.212,1910.986,11908.33,4065.609,2531.755,2372.243,9462.471,7709.214,7196.926,11197.31,10.3075,7612.663,962.6308,6736.936,2555.837,9418.036,10630.17,6196.857,8337.925,10831.88,8345.406,13679.01,6826.396,15012.38,7946.697,6710.115,10178.13,6758.66,4996.667,4818.786,4953.882,7780.53,8555.577,361.8517,3131.07,1012.548,2784.7,7828.787,1220.426,8054.863,18384.38,13420.6,6372.168,10977.24,10493.41,6208.246,9681.32,7562.121,1670.052,9791.1,13939.63,12256.52,10936.65,12151.42,16682.4,13754.59,262.7054,14092.05,10975.87,15935.59,9691.182,5609.756,7671.797,149.1863,7177.056,15096.9,10736.29,8422.642,7112.669,8322.449,5821.296,6826.396,8794.663,12507.66,14607.52,4031.988,13720.5,8301.409,5760.834,7771.718,8189.769,12903.3,11142.07,4839.636,13566.45,10967.58,15935.59,17262.1,9528.174,6819.388,7133.053,2716.13,7069.602,7554.176,14050.11,14479.67,13874.56,12204.79,12756.85,2092.818,3504.251,16694.13,16966.6,16872.25,8161.218,13944.44,5705.516,4531.15,11478.18,8636.859,9170.044,10229.29,11061.23,9970.593,4716.255,17574.61,15500.74,5282.386,2997.511,7558.609,11748.27,8189.769,9970.593,7663.795,1246.561,7910.677,7714.561,7960.579,11009.43,13033.1,9775.359,8221.393,6913.456,16236.58,12107.05,11400.98,18384.38,13057.55,519.5974,7379.644,8934.026,13411.63,11359.65,10432.92,8842.24,5616.211,3084.049,11945.08,234.2877,798.5991,15758.54,14740.45,14321.64,11172.78,10056.92,10429.74,10782.7
DNK,4857.692,7179.064,1679.912,1668.749,4849.585,12089.47,2897.109,7475.542,16054.1,868.5304,3200.641,6746.239,767.1575,5555.601,4978.512,7103.063,1639.385,4481.19,7731.145,1377.807,977.0479,9133.539,10961.65,10431.67,7702.025,10332.66,6730.764,9039.496,5733.211,6257.225,1033.508,12644.59,7208.356,5795.408,5767.944,6671.254,6671.254,9443.786,8020.091,5479.354,9513.696,8213.876,2777.919,631.8411,595.8536,5573.539,7612.663,78.0804,7851.591,2217.219,10106.38,3209.131,5018.547,2074.977,836.2802,5675.312,884.6371,15688.65,1027.609,12385.24,6159.669,959.5936,2792.791,5693.608,5701.095,5326.76,5453.369,5788.214,2135.535,7928.172,9474.678,8194.224,9329.007,1123.37,8006.404,1011.98,10841.68,5852.457,1240.498,3676.836,3488.823,2111.384,3141.281,1534.086,8336.377,3204.823,8702.536,4670.963,6710.183,4550.91,9099.859,13443.02,7517.461,7955.016,4047.51,8376.064,2997.819,5867.398,2552.798,7703.92,1033.508,7968.923,9564.355,815.5106,802.2173,724.3204,2832.958,1027.609,1479.282,8923.647,7847.228,9522.823,12769.17,1651.324,5105.362,2204.997,1328.871,6036.328,9282.415,4817.089,9440.806,8001.113,8376.064,9673.563,8717.841,4776.041,5537.161,9455.436,622.9741,485.3148,6439.131,13474.51,18247.02,5165.602,5173.553,9325.499,11103.5,9785.596,11237.28,13552.21,668.9079,7757.093,2478.47,11170.23,4618.833,1576.432,1566.362,6605.647,4427.939,4778.628,5239.261,9978.475,14155.03,5719.944,9483.805,1304.072,6653.897,1328.871,4778.628,6196.234,8099.013,891.5908,1076.812,523.7871,9295.354,7769.246,3070.325,4845.993,5598.867,8628.834,4509.423,3909.499,10841.68,16137.51,8045.578,2103.728,2018.479,14653.74,7380.81,6418.677,1328.55,11993.66,6191.893,4333.93,7793.744,8388.854,8299.982,15342.49,15041.48,5229.554,9988.126,8052.978,8363.609
DOM,12709.28,9602.552,8638.148,7120.631,12322.73,6036.692,10612.22,855.9273,15636.41,8213.607,10990.73,11095.69,7324.625,7927.038,7301.427,14865.98,8878.724,11897.88,1069.846,8463.724,8828.438,2018.686,3899.494,5311.118,1243.126,17374.19,14455.34,11420.83,9693.778,2939.963,7564.875,5788.318,13500.16,7274.133,8963.604,9642.195,9642.195,1646.805,12835.88,4937.125,1807.43,1410.445,9975.51,8042.32,7507.384,11947.74,962.6308,7851.591,83.0328,7288.784,2292.566,10005.47,11358.39,6688.105,8504.006,11622.06,8499.057,12875.77,7178.52,14051.57,8863.967,7012.195,10550.18,7663.525,5902.809,5693.621,5841.303,8680.341,9059.889,1121.878,2251.793,1813.952,1926.793,8230.582,269.1628,8425.433,18606.99,13701.71,6626.995,11394.13,10981.2,6201.79,10229.45,8029.474,744.061,10336.27,13248.36,12366.23,11814.91,12288.56,16635.41,12807.21,760.5662,13557.66,11496.36,15889.42,10212.97,6528.108,8272.34,1064.136,7564.875,15663.35,11693.9,8666.563,7455.008,8530.836,6415.661,7178.52,9152.349,13459.14,15280.16,3090.919,12759.42,8752.754,6627.745,8325.558,8599.878,12636.03,12104.38,5663.709,14517.67,11913.08,15889.42,17451.47,10490.25,7660.261,8025.6,1909.417,7363.132,7717.999,14233.62,13530.96,13452.83,12730.46,13020.25,1493.425,3497.93,16164.07,16114.07,15933.77,8451.966,13431.76,6217.899,5043.098,12030.0,9040.983,9365.754,11124.7,11647.46,10718.69,5581.046,17724.34,14586.34,6191.332,2140.087,7993.45,12580.51,8599.878,10718.69,8586.153,2114.361,8273.02,8113.675,8134.422,11971.39,13893.63,10298.67,9047.536,7811.648,16291.28,12350.71,11740.28,18606.99,12297.83,1248.196,7926.133,9380.119,12525.22,12267.76,11309.12,9142.623,6117.109,2508.955,12152.6,1088.63,932.9859,15610.19,13917.51,13464.36,11878.88,10997.1,11383.16,11739.5
DZA,5866.736,5194.244,1533.738,643.623,5048.766,10188.35,3600.677,6664.19,17139.16,1670.577,4049.274,5239.888,1561.883,3387.561,2766.421,8242.789,1848.793,4622.148,7559.671,1521.609,2668.628,9034.651,9522.392,8497.729,6718.934,11606.76,7957.523,7263.32,3947.999,6747.007,1183.855,10933.15,9117.676,3579.926,3772.921,4743.947,4743.947,8645.645,6846.9,3580.534,9093.718,8112.747,2728.05,1737.169,1658.841,4892.677,6736.936,2217.219,7288.784,580.4717,9276.416,2718.831,4271.544,706.8757,2958.037,4750.649,3027.239,17904.71,1340.39,14523.96,4110.369,1651.441,3607.722,3497.512,3577.289,3253.409,3346.646,3729.642,1833.582,6973.046,9352.853,7012.195,9103.726,1469.938,7511.606,1771.935,11649.36,6837.094,1971.189,4301.69,3764.323,3466.27,2948.794,991.1346,7941.478,3057.617,10810.22,6134.196,5494.155,5967.73,10281.84,15660.22,6733.766,9954.01,4239.049,9648.822,2954.492,3671.629,1030.455,6781.884,1183.855,8387.595,7793.849,2613.198,1443.363,2730.414,945.4926,1340.39,2404.552,7761.553,8003.847,9760.504,14986.3,1684.605,2904.52,1038.21,1716.349,7965.293,7645.975,2786.953,8539.495,6512.002,9648.822,10579.58,6774.92,2594.876,3381.973,9151.95,1733.388,2628.122,7576.549,15667.48,18953.23,5469.943,6236.475,8755.885,9955.96,11378.64,12988.61,15315.48,2219.584,9758.763,1087.167,9385.13,4750.869,2117.954,3340.904,5142.47,4358.675,3754.748,3195.369,10894.61,16204.48,3556.756,9299.662,1127.51,5813.783,1716.349,3754.748,4095.216,6821.068,1709.914,1403.011,2729.073,7622.998,7128.675,3038.501,2995.308,3417.298,9756.441,5670.039,4824.484,11649.36,18279.96,7047.017,642.7219,2285.821,16857.07,6157.438,5076.526,2657.681,10060.01,6471.879,5604.569,6855.964,7530.821,9706.721,17467.26,17236.84,4709.2,8037.998,6396.462,6759.865
ECU,14950.6,10205.4,10728.15,9215.95,14293.43,4360.514,12772.0,2659.824,13617.09,10396.99,13178.53,11994.75,9535.309,9026.347,8591.596,17158.54,10997.27,13869.69,2820.523,10590.68,11079.69,2246.521,2136.151,4309.081,2557.912,18448.21,16746.39,11460.18,10808.67,4884.964,9727.094,3792.058,15364.41,8300.062,10020.52,10429.38,10429.38,662.6532,13465.11,6278.781,1293.471,2633.182,12004.46,10246.23,9724.277,13465.63,2555.837,10106.38,2292.566,9276.416,197.4989,11923.44,12955.28,8751.16,10784.78,13022.7,10782.62,11391.3,9367.098,13690.94,9785.234,9232.525,12729.82,8717.954,7037.625,6984.139,7070.844,9718.767,11102.94,2303.375,2118.501,2388.577,1861.454,10381.98,2196.625,10602.96,19116.09,15952.83,8870.662,13533.05,13039.68,8492.541,12207.82,10117.13,2034.176,12318.43,14448.87,14658.79,12835.08,14580.09,18715.38,12059.29,2606.413,15129.37,13508.27,18054.4,12229.17,7557.706,10182.33,2498.195,9727.094,17519.65,11549.98,10921.54,9651.144,10799.31,8348.79,9367.098,11341.13,13768.01,16886.14,3141.729,12261.39,10856.93,7909.313,10305.6,10744.25,14703.29,12105.04,7132.792,14731.94,12416.8,18054.4,19710.32,10582.33,9004.378,9131.473,1620.769,9589.459,9997.558,16522.51,12752.62,11321.0,14726.31,15278.35,1028.092,1330.425,17359.48,16289.13,14865.75,10683.03,15060.08,8258.042,3573.554,13990.05,11191.14,11640.42,12081.22,13552.53,12275.8,6916.136,19747.4,13470.21,7295.107,1943.287,10114.28,13782.79,10744.25,12275.8,9484.645,2672.819,10456.59,10267.25,10412.41,11955.42,14887.35,12312.41,10401.38,8896.688,18527.28,14615.75,13947.77,19116.09,10706.22,2235.01,9918.181,11489.51,11366.7,13083.55,12363.58,11369.98,4503.727,4584.073,14430.28,2421.514,1757.299,17672.47,12460.95,12142.54,13522.06,10645.18,11806.35,12075.94
EGY,3584.319,4736.951,1623.328,2985.844,2370.061,11838.13,1647.892,9358.75,14425.52,2386.201,2040.063,3724.939,3212.434,3995.041,3921.325,5848.475,1572.87,1947.634,10256.41,1909.202,2666.144,11732.61,11813.47,10229.25,9373.387,9137.648,5649.899,6125.714,3150.346,9217.863,2779.648,12819.2,7551.418,4607.989,3579.672,4180.004,4180.004,11313.6,4818.36,5820.062,11811.58,10803.05,600.76,2637.998,3111.573,2393.625,9418.036,3209.131,10005.47,2718.831,11923.44,376.3988,1814.378,3355.657,3305.113,2466.896,3380.702,16460.17,3215.215,13042.34,4030.416,3516.866,1779.611,4280.939,5374.635,5239.987,5233.077,3761.429,1123.226,9630.065,12056.51,9584.535,11817.0,2199.34,10230.11,2205.767,8979.391,4432.625,3977.057,1983.482,1299.8,5277.63,404.453,2133.612,10659.9,494.2482,9577.598,4276.501,3537.399,4082.692,7811.32,14689.3,9431.984,8497.368,1620.011,7270.904,584.2617,5122.017,1746.24,9451.453,2779.648,5684.017,6619.538,2782.4,3027.937,3045.283,3601.095,3215.215,1897.972,5716.257,5285.308,12384.58,14081.65,1592.655,4472.684,1688.249,1896.003,6561.703,6236.229,4939.911,6256.569,4906.748,7270.904,7962.7,6048.636,3513.33,3917.052,11869.84,3284.383,3660.689,5226.5,14312.25,16471.37,2804.602,3952.961,11464.35,12438.79,9182.301,10865.08,13030.0,2609.876,8326.647,3799.947,11293.2,2066.613,1661.533,2905.404,3561.94,1645.602,1619.157,5254.847,8273.529,14250.6,5211.249,12010.22,2264.503,3455.451,1896.003,1619.157,4217.177,9352.519,2346.3,2299.264,3407.464,6275.432,4643.58,614.063,2603.493,4105.441,7275.437,3557.889,2642.075,8979.391,17205.54,9689.404,2088.653,1239.919,15926.21,4196.055,3310.454,2267.659,11658.8,9028.413,3619.406,9520.079,10202.79,7434.833,15483.81,15602.09,2102.184,7247.011,5076.066,5329.419
ERI,3706.288,3901.954,3426.688,4669.943,1914.748,11643.69,2818.984,10613.88,13000.68,4200.483,2983.161,2332.992,5011.314,4090.657,4388.915,5452.361,3386.401,1717.827,11785.26,3718.87,4400.213,13244.92,12271.49,10249.1,10520.62,8380.352,5403.592,4678.079,2531.045,10963.59,4561.785,12746.33,7878.1,4817.791,3258.149,3396.548,3396.548,12425.96,3043.654,6677.533,13142.62,12344.73,2273.688,4452.355,4919.472,621.1588,10630.17,5018.547,11358.39,4271.544,12955.28,1814.378,131.0087,4964.891,5041.125,699.351,5111.937,15717.73,4993.154,12905.62,3640.781,5307.508,2991.311,4411.222,5955.541,5974.044,5897.434,3537.967,2929.132,10774.21,13545.14,10568.49,13260.72,4008.503,11606.91,4019.351,7851.92,4201.092,5765.494,2584.873,2079.921,7091.708,1910.357,3888.729,12067.32,1873.452,9975.642,4759.046,1863.133,4574.078,7133.837,14669.58,10698.02,8823.068,1817.131,6770.727,2090.566,5506.628,3241.34,10631.91,4561.785,4564.574,5118.301,4533.818,4824.895,4796.694,5019.815,4993.154,3645.22,3921.766,3984.01,14029.76,14211.08,3405.346,5060.63,3329.456,3710.366,7121.634,4647.022,5833.466,4444.99,3308.405,6770.727,7009.113,4840.421,3967.0,3988.689,13267.22,5091.466,5461.625,4969.531,14093.65,14789.16,2264.88,3995.498,12722.98,13121.37,8763.7,10397.14,12237.72,4402.748,8687.639,5346.233,11381.13,1719.027,3453.78,4499.48,2153.015,1323.964,681.6393,6039.238,7295.633,13612.11,5718.805,13467.67,4045.091,1641.642,3710.366,681.6393,3916.14,10283.82,4160.66,4104.952,5184.84,4712.7,2877.52,2038.372,2606.294,4221.688,6618.011,3911.193,3163.177,7851.92,16377.22,10798.85,3706.312,3016.786,15652.59,2469.415,1807.427,3977.017,11437.76,10729.35,4102.876,10684.8,11364.96,7062.976,14646.06,14963.55,574.1962,5895.19,3621.287,3790.116
ESP,6290.493,5752.252,1977.061,492.9274,5634.667,10065.85,4040.452,6108.097,17699.45,1811.999,4470.745,5920.473,1316.64,3836.723,3132.095,8661.471,2254.799,5210.13,6901.421,1861.879,2762.7,8377.725,9181.015,8389.78,6205.881,12015.61,8347.022,7875.38,4592.132,6040.498,1153.117,10715.11,9232.299,3906.717,4347.477,5332.644,5332.644,8107.001,7547.986,3425.471,8483.913,7450.005,3288.066,1776.348,1479.332,5585.897,6196.857,2074.977,6688.105,706.8757,8751.16,3355.657,4964.891,267.5404,2895.384,5455.203,2952.195,17545.32,1054.656,14450.74,4649.618,1263.379,4020.387,3896.073,3637.762,3253.898,3386.208,4270.053,2372.903,6455.562,8700.88,6559.739,8463.837,1702.46,6900.858,1977.705,12188.31,7282.046,1450.236,4784.696,4304.903,2894.701,3546.182,1366.76,7317.881,3651.507,10777.42,6423.357,6196.96,6270.474,10707.77,15370.67,6172.208,10012.64,4809.398,10040.42,3524.9,3858.067,1726.345,6253.771,1153.117,8975.765,8403.123,2666.384,1281.233,2715.85,762.6525,1054.656,2697.714,8460.734,8631.48,9073.951,14714.1,2108.379,3116.63,1670.797,2034.896,8063.195,8288.236,2742.221,9246.002,7186.515,10040.42,11084.66,7334.44,3045.1,3847.711,8523.871,1481.366,2390.782,7988.503,15494.86,19586.18,6044.162,6651.62,8170.168,9521.563,11665.22,13210.83,15548.85,2293.005,9815.0,500.9223,9194.078,5342.917,2477.149,3449.3,5828.738,4975.897,4459.155,3164.425,11400.13,16230.0,3676.671,8655.502,1390.619,6518.385,2034.896,4459.155,4599.011,6397.689,1865.664,1600.555,2596.908,8257.831,7829.129,3610.572,3638.406,3845.382,10193.69,6048.096,5251.599,12188.31,17744.08,6541.816,1273.835,2740.029,16469.81,6857.921,5773.843,2863.877,9957.118,5770.264,5948.543,6332.693,6995.169,10053.22,17397.21,17038.68,5387.975,8582.782,7043.989,7414.741
EST,4238.918,7665.317,2041.537,2464.161,4521.909,12925.75,2546.553,8189.957,15241.88,1360.358,2748.733,6999.291,1601.098,6195.773,5678.614,6391.63,1866.91,4200.296,8283.442,1782.909,641.8873,9630.034,11755.9,11266.82,8446.615,9556.641,6003.494,9368.296,6147.734,6645.816,1794.213,13468.46,6372.091,6500.883,6288.175,7133.793,7133.793,10124.84,8084.621,6310.97,10095.85,8733.678,2772.545,1227.457,1421.076,5537.962,8337.925,836.2802,8504.006,2958.037,10784.78,3305.113,5041.125,2895.384,79.9894,5729.83,80.9848,14973.06,1859.091,11588.82,6704.218,1787.092,2407.009,6362.43,6499.112,6136.516,6255.654,6345.407,2384.76,8664.536,9969.961,8968.046,9859.091,1624.37,8639.033,1377.818,10154.52,5209.882,2005.127,3271.204,3244.771,2454.359,3132.21,2126.436,8936.29,3168.488,7890.779,3919.294,6837.977,3814.75,8352.953,12727.99,8225.496,7122.724,3781.446,7618.033,2951.418,6629.479,3092.349,8436.939,1794.213,7444.531,9879.167,527.9267,1614.171,277.1711,3646.192,1859.091,1407.85,8955.914,7411.087,9899.34,12050.92,1951.641,5862.555,2719.935,1648.055,5200.07,9530.399,5632.65,9346.841,8208.521,7618.033,8980.771,9151.601,5437.961,6166.329,10005.64,1459.083,787.4166,5739.775,12709.78,17411.42,4780.802,4526.513,9951.785,11841.25,8966.789,10402.96,12715.98,831.0393,6924.853,3311.847,12003.44,4331.621,1672.033,871.7853,6844.092,4231.98,4923.74,6054.251,9278.952,13338.98,6502.79,9997.939,1911.032,6629.955,1648.055,4923.74,6774.732,8888.523,1345.682,1634.182,377.9402,9561.981,7624.425,3007.773,5321.205,6251.75,7899.071,3853.612,3371.445,10154.52,15488.67,8788.705,2721.749,2066.79,13972.27,7487.854,6611.158,1066.134,12829.54,6653.48,3648.595,8528.568,9099.151,7516.78,14547.92,14279.38,5151.677,10405.98,8340.553,8616.98
ETH,4196.206,3464.567,4050.716,5203.134,2383.193,11256.4,3510.324,10837.61,12635.79,4841.559,3653.07,1739.121,5620.617,4014.505,4440.414,5705.66,4036.831,2279.11,12146.27,4348.938,5088.191,13574.81,12104.31,9960.68,10692.16,8410.005,5713.267,4014.64,2293.438,11491.9,5157.785,12377.05,8315.988,4747.246,3074.591,3006.925,3006.925,12544.65,2357.362,6798.18,13363.43,12706.88,2958.017,5094.006,5541.322,551.285,10831.88,5675.312,11622.06,4750.649,13022.7,2466.896,699.351,5455.203,5729.83,399.3192,5801.595,15556.56,5582.502,13083.57,3399.254,5906.45,3682.948,4330.117,5985.602,6064.752,5962.674,3372.127,3560.068,10939.79,13854.48,10661.97,13546.42,4636.298,11880.02,4668.57,7720.745,4561.518,6359.83,3226.597,2763.143,7725.646,2597.712,4472.661,12350.82,2566.281,10401.23,5303.102,1171.28,5125.031,7226.194,14837.14,10925.98,9244.567,2451.796,6945.237,2783.078,5475.274,3733.014,10817.83,5157.785,4526.706,4440.343,5218.525,5433.021,5481.836,5422.106,5582.502,4328.802,3249.451,3865.438,14444.59,14451.79,4042.723,5126.837,3871.321,4355.432,7638.576,3955.594,5993.222,3841.058,2620.965,6945.237,6980.896,4242.396,4038.119,3909.526,13524.5,5711.346,6127.144,5290.257,14205.17,14264.91,2658.347,4450.599,12911.72,13025.65,8924.42,10504.3,12171.82,5072.964,9122.336,5799.203,11094.72,2249.2,4123.083,5198.625,1561.976,1929.513,996.0536,6148.223,7249.237,13573.62,5727.948,13758.31,4644.254,1063.184,4355.432,996.0536,3692.763,10358.83,4804.788,4727.251,5862.811,4025.191,2392.714,2733.477,2631.077,4145.763,6732.048,4450.683,3766.656,7720.745,16144.72,10947.13,4227.803,3690.676,15676.04,1770.414,1192.018,4667.826,11045.59,11220.63,4665.527,10862.04,11528.9,7280.118,14493.92,14877.92,918.7514,5245.598,2967.016,3112.02
FIN,4254.794,7746.235,2122.475,2526.079,4570.317,12971.3,2597.746,8195.498,15211.41,1437.813,2789.309,7077.543,1651.582,6273.152,5752.584,6389.695,1947.447,4253.122,8264.933,1863.34,715.4365,9603.916,11778.04,11316.05,8457.875,9539.076,5998.721,9447.816,6228.649,6610.818,1859.36,13501.46,6326.875,6574.7,6368.713,7214.771,7214.771,10123.49,8155.578,6363.493,10079.9,8710.905,2845.096,1300.095,1474.956,5605.433,8345.406,884.6371,8499.057,3027.239,10782.62,3380.702,5111.937,2952.195,80.9848,5801.595,218.2159,14900.42,1911.138,11525.04,6784.442,1826.928,2455.585,6438.478,6562.284,6197.083,6317.925,6425.352,2465.045,8674.014,9943.465,8985.646,9836.741,1702.673,8631.048,1457.984,10154.71,5220.844,2028.749,3314.919,3302.353,2424.555,3203.884,2203.158,8923.501,3238.821,7830.051,3911.126,6912.211,3810.267,8342.702,12654.7,8229.865,7070.555,3836.194,7605.646,3021.702,6698.1,3171.75,8445.868,1859.36,7469.547,9958.313,606.8758,1671.633,358.1294,3705.295,1911.138,1482.904,9024.89,7445.993,9860.541,11977.75,2032.59,5931.557,2799.607,1728.992,5155.067,9607.886,5691.615,9408.393,8285.102,7605.646,8980.642,9232.493,5514.122,6244.151,9985.653,1505.523,791.2361,5740.605,12641.33,17362.61,4823.622,4537.599,9942.038,11849.47,8935.669,10361.74,12670.74,911.2882,6872.642,3362.978,12043.17,4383.723,1750.842,892.6777,6921.999,4291.096,4999.596,6113.44,9277.475,13280.01,6568.572,9973.599,1986.678,6697.251,1728.992,4999.596,6854.265,8910.256,1424.061,1710.822,397.8922,9639.99,7683.722,3077.135,5402.074,6328.571,7892.627,3864.296,3400.129,10154.71,15412.18,8799.495,2798.361,2143.137,13897.0,7560.965,6687.78,1135.325,12877.32,6625.923,3654.514,8537.808,9103.444,7498.113,14484.31,14210.98,5217.143,10486.7,8419.353,8694.838
